year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.8000,4.0100,-20.3400,24.3500,19.4820
1981,2.9000,6.4200,-17.4600,23.8900,69.2697
1982,6.2000,6.1100,-15.0300,21.1300,131.0259
1983,2.8000,6.1300,-16.2900,22.4200,62.7740
1984,1.9000,4.7800,-17.5700,22.3500,42.4706
1985,5.0000,5.9100,-18.4200,24.3300,121.6655
1986,4.8000,5.6000,-19.0100,24.6100,118.1230
1987,7.1000,3.7800,-16.3500,20.1300,142.9254
1988,5.2000,4.4700,-16.6600,21.1300,109.8702
1989,6.6000,6.3900,-14.5800,20.9600,138.3599
1990,8.7000,7.3200,-16.4700,23.8000,207.0169
1991,3.7000,5.7700,-14.3600,20.1400,74.5119
1992,4.3000,6.5400,-15.1000,21.6400,93.0387
1993,6.3000,6.5400,-15.8000,22.3500,140.7782
1994,7.7000,5.4000,-17.0800,22.4800,173.0882
1995,4.4000,4.9400,-14.2200,19.1600,84.3195
1996,1.5000,7.2300,-13.9900,21.2200,31.8374
1997,0.5000,6.6100,-14.8600,21.4600,10.7322
1998,2.3000,8.6200,-13.9200,22.5400,51.8409
1999,2.8000,4.2300,-14.5200,18.7500,52.4949
2000,7.4000,6.6200,-17.1600,23.7800,175.9636
2001,6.6000,6.2500,-20.9900,27.2300,179.7480
2002,10.8000,8.2800,-13.9600,22.2400,240.1604
2003,1.5000,7.9100,-14.7700,22.6700,34.0114
2004,5.4000,6.3300,-14.5400,20.8700,112.6862
2005,12.0000,5.2400,-17.6200,22.8600,274.2696
2006,8.8000,5.7800,-17.8700,23.6600,208.1916
2007,7.7000,5.6300,-12.1400,17.7600,136.7903
2008,5.3000,8.2300,-14.7100,22.9400,121.5838
2009,9.0000,7.1300,-15.6000,22.7300,204.5633
2010,10.8000,3.3900,-18.7300,22.1100,238.8269
2011,14.0000,5.6300,-18.5500,24.1800,338.4801
2012,0.9000,6.3700,-16.7700,23.1400,20.8298
2013,18.8000,4.4000,-20.7100,25.1100,472.0662
2014,4.1000,7.8000,-15.2800,23.0800,94.6461
2015,33.4000,6.5800,-14.5800,21.1600,706.7972
2016,16.4000,7.6100,-16.0100,23.6200,387.3989
2017,5.8000,8.3200,-13.8700,22.1900,128.6928
2018,13.6000,7.2000,-17.3800,24.5800,334.2440
2019,1.5000,7.8900,-12.2200,20.1100,30.1637
