year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.7000,6.7200,-5.9400,12.6600,34.1869
1981,3.6000,6.8300,-4.3800,11.2000,40.3338
1982,11.2000,5.5900,-4.6000,10.1900,114.1675
1983,6.4000,5.5500,-6.7500,12.3000,78.7061
1984,6.3000,6.2100,-6.3200,12.5300,78.9569
1985,5.1000,6.8000,-4.7800,11.5800,59.0521
1986,4.6000,5.7700,-4.8400,10.6100,48.8244
1987,5.9000,6.6100,-3.2300,9.8400,58.0608
1988,12.4000,5.7000,-4.9300,10.6300,131.7804
1989,11.8000,5.4100,-4.8900,10.3000,121.5386
1990,15.0000,6.4400,-3.9800,10.4200,156.2880
1991,19.5000,6.3800,-4.1200,10.5000,204.6732
1992,10.1000,6.8100,-5.4400,12.2500,123.7076
1993,16.9000,6.6900,-4.7500,11.4400,193.3038
1994,17.0000,6.6800,-4.8300,11.5200,195.7706
1995,13.6000,6.0500,-5.2500,11.3000,153.6347
1996,8.5000,5.7900,-4.9700,10.7600,91.4556
1997,6.3000,7.4700,-4.5900,12.0600,75.9686
1998,8.8000,8.0600,-4.6900,12.7400,112.1498
1999,5.6000,7.3800,-3.5600,10.9400,61.2846
2000,4.3000,7.2800,-4.9500,12.2300,52.5884
2001,10.4000,6.4800,-3.9100,10.3900,108.0156
2002,8.7000,7.3000,-4.0400,11.3400,98.6866
2003,7.3000,7.3900,-3.7600,11.1500,81.3648
2004,3.9000,7.8900,-3.8500,11.7400,45.8018
2005,14.4000,7.1400,-3.5200,10.6600,153.4605
2006,5.3000,6.8500,-3.8600,10.7100,56.7686
2007,6.6000,7.5800,-3.6400,11.2300,74.0909
2008,17.3000,8.0600,-5.7100,13.7700,238.1401
2009,2.8000,7.2400,-3.3100,10.5500,29.5376
2010,0.0000,6.9800,-2.7100,9.7000,0.0000
2011,4.3000,6.2200,-5.2700,11.4900,49.3957
2012,15.3000,7.0500,-5.0600,12.1100,185.2903
2013,5.7000,8.2600,-3.6200,11.8800,67.6963
2014,18.5000,7.8300,-3.9300,11.7600,217.5667
2015,13.2000,8.2300,-3.2400,11.4600,151.3083
2016,4.3000,8.4800,-3.6600,12.1400,52.1965
2017,11.6000,6.8500,-1.8800,8.7300,101.3061
2018,12.8000,8.9200,-4.2200,13.1400,168.1719
2019,29.1000,8.3500,-3.6000,11.9500,347.7787
