year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,2.3000,6.9000,25.7000,0.6149
1981,1.0000,7.3400,24.5000,0.2985
1982,1.9000,5.6200,43.9000,0.2425
1983,3.6000,5.1100,25.8000,0.7099
1984,1.1000,6.5600,27.1000,0.2655
1985,3.8000,6.5100,26.7000,0.9232
1986,3.9000,5.4700,37.9000,0.5611
1987,10.7000,6.3900,28.0000,2.4337
1988,2.5000,6.0200,60.9000,0.2467
1989,3.7000,5.6200,74.8000,0.2779
1990,0.4000,5.9100,23.7000,0.0993
1991,3.0000,6.6700,29.3000,0.6803
1992,7.2000,6.9300,32.1000,1.5484
1993,11.7000,6.4900,9.3000,8.0823
1994,1.4000,6.4100,41.6000,0.2153
1995,2.9000,6.1400,13.7000,1.2901
1996,2.8000,7.4500,44.7000,0.4655
1997,0.0000,7.4200,48.9000,0.0000
1998,5.9000,7.9700,52.9000,0.8873
1999,3.8000,7.3800,25.0000,1.1177
2000,0.6000,6.1500,14.2000,0.2581
2001,0.0000,6.0800,6.6000,0.0000
2002,1.8000,7.4200,32.1000,0.4146
2003,2.7000,7.0400,20.4000,0.9272
2004,3.3000,7.6500,42.7000,0.5901
2005,0.4000,7.4300,45.8000,0.0648
2006,0.9000,6.6600,32.3000,0.1849
2007,7.4000,8.4400,30.2000,2.0602
2008,1.9000,7.4900,14.6000,0.9681
2009,0.0000,7.8600,23.7000,0.0000
2010,0.5000,7.0200,113.2000,0.0310
2011,2.1000,6.9500,36.0000,0.4045
2012,5.0000,7.0300,28.2000,1.2427
2013,0.7000,8.2100,11.9000,0.4792
2014,1.1000,7.2600,25.3000,0.3144
2015,8.2000,8.0700,75.9000,0.8705
2016,2.0000,8.2600,20.8000,0.7903
2017,11.3000,7.3400,34.2000,2.4175
2018,3.9000,8.6200,64.1000,0.5234
2019,6.1000,7.8000,33.4000,1.4207
