year,total_precipitation,total_snow,total_rain,avg_temperature
1980,219.43333333333334,11.833333333333332,207.59999999999997,4.174590163934426
1981,198.6,13.500000000000002,185.1,3.686849315068493
1982,151.7,23.5,128.20000000000002,3.1904109589041094
1983,160.7,34.099999999999994,126.6,2.281369863013699
1984,132.5,9.399999999999999,123.09999999999998,3.305191256830601
1985,157.7,27.500000000000004,130.2,3.5394520547945207
1986,218.5,28.400000000000002,190.10000000000002,2.8778082191780823
1987,230.6,44.7,185.89999999999998,3.9128767123287673
1988,187.3,7.9,179.39999999999998,3.8836065573770493
1989,326.9,70.80000000000001,256.09999999999997,3.043013698630137
1990,121.3,23.900000000000002,97.4,3.698356164383562
1991,144.4,11.8,132.6,3.622465753424658
1992,188.4,13.3,175.1,2.980874316939891
1993,147.0,30.300000000000004,116.7,3.4884931506849313
1994,174.3,3.5999999999999996,170.70000000000002,4.108767123287671
1995,146.3,14.1,132.2,3.289041095890411
1996,151.4,24.899999999999995,126.49999999999999,3.7412568306010927
1997,174.0,12.1,161.90000000000003,3.758904109589041
1998,228.2,22.599999999999998,205.60000000000002,4.364931506849315
1999,179.5,13.600000000000001,165.89999999999998,4.338356164383562
2000,140.7,7.099999999999999,133.6,3.7693989071038247
2001,120.9,7.3,113.6,4.354520547945206
2002,196.8,25.499999999999996,171.3,4.028767123287671
2003,178.5,13.600000000000001,164.9,4.252328767123287
2004,225.2,24.4,200.8,3.81120218579235
2005,296.6,17.7,278.90000000000003,3.9764383561643837
2006,157.79999999999998,12.4,145.4,4.8660273972602734
2007,262.2,16.9,245.29999999999998,4.258904109589041
2008,226.2,13.5,212.70000000000002,3.732786885245902
2009,273.5,14.899999999999999,258.6,4.2912328767123284
2010,255.29999999999998,11.500000000000002,243.8,4.391506849315069
2011,213.5,8.7,204.8,4.166849315068493
2012,229.8,13.600000000000001,216.20000000000002,3.5879781420765027
2013,137.6,5.2,132.4,4.628493150684932
2014,161.70000000000002,9.0,152.7,4.487397260273973
2015,297.1,31.700000000000003,265.4,4.594520547945206
2016,323.3,24.3,299.00000000000006,5.03087431693989
2017,248.4,24.5,223.9,4.633698630136986
2018,289.6,15.1,274.5,4.760091324200913
2019,289.6,15.1,274.5,4.760091324200913
